,id,start_frame,stop_frame,annotation,video_file
8772,1,107,117,fry the meat in the pan,video_1532.mp4
8773,2,122,138,cut and open the bread,video_1532.mp4
8774,3,143,161,spread the sesame paste on the bread,video_1532.mp4
8775,4,167,230,place the cucumber meat carrot radish and chili pepper in the sandwich,video_1532.mp4
8776,5,242,246,pour soy sauce in the sandwich,video_1532.mp4
8777,6,251,267,place cilantro in the sandwich,video_1532.mp4
8778,0,10,23,slice chicken breast into thin pieces,video_1533.mp4
8779,1,24,42,add salt and corn starch to the chicken,video_1533.mp4
8780,2,43,64,add soy sauce to the chicken and mix,video_1533.mp4
8781,3,67,80,cut an onion celery and red bell pepper,video_1533.mp4
8782,4,82,100,add oil to a hot pan and add the chicken,video_1533.mp4
8783,5,125,134,remove the chicken from the pan,video_1533.mp4
8784,6,136,156,add more oil to the pan and fry onions,video_1533.mp4
8785,7,157,160,add the celery and red bell pepper to the pan,video_1533.mp4
8786,8,180,191,add chicken stock to the pan and mix,video_1533.mp4
8787,9,221,240,add the kung pao sauce to the vegetables and mix,video_1533.mp4
8788,10,243,247,add the chicken to the pan,video_1533.mp4
8789,11,277,281,add green onion to the chicken,video_1533.mp4
8790,0,44,54,add crushed garlic and water to the clams,video_1534.mp4
8791,1,59,80,chop the potatos,video_1534.mp4
8792,2,96,112,add the potatos and clam juice to the pan of clam juice,video_1534.mp4
8793,3,120,129,chop the onions and pork,video_1534.mp4
8794,4,129,142,cook the pork in the pot,video_1534.mp4
8795,5,151,170,remove the clam meat from the shells,video_1534.mp4
8796,6,225,235,cook the onions in the pot,video_1534.mp4
8797,7,240,245,add the potatos to the pot of onions,video_1534.mp4
8798,8,249,258,add the cream and milk to the pot,video_1534.mp4
8799,9,264,270,add hot sauce and clams to the soup,video_1534.mp4
8800,0,7,39,mix flour baking powder black pepper water and oil,video_1535.mp4
8801,1,48,73,roll out the dough,video_1535.mp4
8802,2,83,105,mix tomato puree tomato paste and basil and spread the sauce on the dough,video_1535.mp4
8803,3,105,113,add mozzarella cheese on top,video_1535.mp4
8804,4,114,136,add chopped mushroom and pepperoni on top,video_1535.mp4
8805,5,137,159,bake the pizza in an oven,video_1535.mp4
8806,0,75,100,add oil cumin seeds garlic ginger and onion to a pan,video_1536.mp4
8807,1,110,120,add peas to the pan,video_1536.mp4
8808,2,128,142,add tumeric and curry to the pan and stir,video_1536.mp4
8809,3,145,152,add the potatos,video_1536.mp4
8810,4,155,162,add salt to the pan,video_1536.mp4
8811,5,174,178,add cilantro to the pan,video_1536.mp4
8812,6,190,207,mix flour and water in a bowl,video_1536.mp4
8813,7,207,222,pour the flour mixture into a pan and stir,video_1536.mp4
8814,8,233,242,cut the pastry sheets into thirds,video_1536.mp4
8815,9,255,260,place the stuffing in a corner on the sheet,video_1536.mp4
8816,10,260,282,fold the the samosa four times,video_1536.mp4
8817,11,282,295,spread the paste on the dough and seal the samosa,video_1536.mp4
8818,12,300,316,fry the samosa in oil in a pan until golden brown,video_1536.mp4
8819,0,35,60,mix stock soy sauce hoisin sauce sugar vinegar and pepper,video_1537.mp4
8820,1,70,93,mix soy sauce egg white and flour together,video_1537.mp4
8821,2,102,110,mix the chicken with the batter,video_1537.mp4
8822,3,118,185,fry the chicken in oil,video_1537.mp4
8823,4,190,203,add sesame oil and chilis to a pan,video_1537.mp4
8824,5,203,230,add the garlic ginger chicken and sauce to the pan,video_1537.mp4
8825,6,241,247,add cornstarch to the pan,video_1537.mp4
8826,0,15,35,chop some tomatoes to halves and put on a baking pan,video_1538.mp4
8827,1,41,68,chop some white onions to chunks and add to the tomato,video_1538.mp4
8828,2,70,93,smash 3 cloves of garlic and mix with the onions,video_1538.mp4
8829,3,98,111,spread some olive oil salt and pepper to the baking pan,video_1538.mp4
8830,4,116,126,roast the ingredients for 40 minutes,video_1538.mp4
8831,5,135,151,put the roasted ingredients in a soup pot,video_1538.mp4
8832,6,153,159,add 4 cups of chicken broth to the pot,video_1538.mp4
8833,7,160,163,heat the soup to a boil,video_1538.mp4
8834,8,163,198,simmer for 25 minutes and use a blender to blend everything in the soup,video_1538.mp4
8835,9,206,219,add more salt and pepper to the soup and stir,video_1538.mp4
8836,10,234,255,take out the soup and garnish with basil leaves and olive oil to serve,video_1538.mp4
8837,0,35,128,add garlic tahini salt ground cumin pepper and lemon juice,video_1539.mp4
8838,1,142,144,add water,video_1539.mp4
8839,2,147,170,blend the hummus,video_1539.mp4
8840,3,213,217,put some paprika on it,video_1539.mp4
8841,0,50,86,spread butter on the bread,video_1540.mp4
8842,1,90,97,place the bread on the pan,video_1540.mp4
8843,2,102,116,place the cheese on the bread,video_1540.mp4
8844,3,135,149,place the ham on the bread,video_1540.mp4
8845,4,157,161,place a piece of bread on top,video_1540.mp4
8846,0,58,90,cook ground beef and chorizo sausage in a pan under medium heat,video_1541.mp4
8847,1,103,110,cook chopped onion and garlic with taco seasoning,video_1541.mp4
8848,2,115,123,add the pan to the cooked meat and mix together,video_1541.mp4
8849,3,138,157,warm the tortillas in the oven,video_1541.mp4
8850,4,167,183,place the meat mixture in the tortillas,video_1541.mp4
8851,5,185,230,add diced tomatoes sour cream cilantro lettuce green chili and cheese,video_1541.mp4
8852,0,23,47,cut the beef into chunks,video_1543.mp4
8853,1,52,63,season the beef with salt and pepper,video_1543.mp4
8854,2,64,76,cook the beef in pan until brown,video_1543.mp4
8855,3,88,118,cook the onions in the pan with oil and salt,video_1543.mp4
8856,4,127,140,crush the caraway seeds with a mortar and pestle,video_1543.mp4
8857,5,142,157,add the caraway seeds paprika black pepper thyme and cayenne to the pan,video_1543.mp4
8858,6,173,184,pour broth into the pan,video_1543.mp4
8859,7,186,215,pour the broth tomato pasta bay leaf salt sugar and vinegar into the pot,video_1543.mp4
8860,0,25,39,scrub the mussels and rinse it and pull off any beards,video_1545.mp4
8861,1,40,92,mince some garlic and chop some italian parsley,video_1545.mp4
8862,2,93,157,melt butter and mix in minced garlic red pepper flakes lemon zest wine and pepper,video_1545.mp4
8863,3,168,237,add the mussels and italian parsley and put the lid on,video_1545.mp4
8864,4,233,248,place the mussels and broth in a bowl,video_1545.mp4
8865,0,134,145,grind garlic cloves and chilli in traditional grinder to get chilli paste,video_1546.mp4
8866,1,167,173,turn on the heat keep a pan and add some cooking oil,video_1546.mp4
8867,2,174,183,crack an egg into it and stir until the egg is completely cooked,video_1546.mp4
8868,3,190,217,add chicken breast saute and cook,video_1546.mp4
8869,4,218,226,when the chicken is fully cooked add 2/12 cups cooked jasmine rice and mix well,video_1546.mp4
8870,5,229,247,then add chilli paste prepared thinly sliced onions sliced bell pepper and all purpose cooking sauce,video_1546.mp4
8871,6,252,301,turn up the heat and toss everthing,video_1546.mp4
8872,7,307,319,add some fresh basil leaves and toss,video_1546.mp4
8873,0,30,70,in a bowl mix ground beef blue cheese chives hot pepper sauce worcestershire sauce black pepper salt and mustard,video_1547.mp4
8874,1,74,80,cover and refrigerate for 2 hours,video_1547.mp4
8875,2,81,83,preheat grill for high heat,video_1547.mp4
8876,3,84,91,gently form the burger mixture into about 12 patties,video_1547.mp4
8877,4,105,113,grill patties 5 minutes per side with oil and serve,video_1547.mp4
8878,0,75,112,slice the onions into slices and separate them into rings,video_1548.mp4
8879,1,113,153,mix flour baking powder and salt in a bowl then coat the onions,video_1548.mp4
8880,2,160,177,remove the onions from the mixture and place it another bowl,video_1548.mp4
8881,3,178,202,crack eggs into one cup of milk and beat it,video_1548.mp4
8882,4,203,221,add it into the flour mixture and whisk it to form a batter,video_1548.mp4
8883,5,222,243,pour the batter into the onions bowl mix it well to coat the rings,video_1548.mp4
8884,6,247,267,add the rings into bread crumbs to coat it well,video_1548.mp4
8885,7,268,299,deep fry the rings in pre-heated deep fryer,video_1548.mp4
8886,0,124,132,cook the bacon in a sauce pan,video_1549.mp4
8887,1,138,146,coat the beef with flour and season it with pepper,video_1549.mp4
8888,2,150,155,add some salt to the meat,video_1549.mp4
8889,3,158,165,toss the meat until well coated,video_1549.mp4
8890,4,167,183,take the bacon out when it is cooked,video_1549.mp4
8891,5,199,227,cook the beef in the same pan,video_1549.mp4
8892,6,230,246,take the beef out and cook the diced carrot onion and garlic in it,video_1549.mp4
8893,7,249,257,season with salt and pepper,video_1549.mp4
8894,8,271,277,add the cognac to the sauce pan,video_1549.mp4
8895,9,308,328,add the tomato paste and stir,video_1549.mp4
8896,10,340,385,add the red wine and stock to the pot,video_1549.mp4
8897,11,403,411,put some thyme on top and add the cooked beef and bacon back,video_1549.mp4
8898,12,453,501,add the salted mushroom onion and parsley and mix everything well to serve,video_1549.mp4
8899,0,20,38,cut 4 strips of bacon into  inches,video_1550.mp4
8900,1,43,73,heat a pan and put the bacon and add some olive oil and saute it,video_1550.mp4
8901,2,79,138,take bowl break 3 eggs add 1 cup grated parmesan cheese and scramble together add some pepper and mix well,video_1550.mp4
8902,3,155,178,add the cooked pasta to the bacon and stir it for a while,video_1550.mp4
8903,4,190,211,add the pasta and bacon to the egg bowl and mix it well,video_1550.mp4
8904,0,18,45,combine sauces oils seasoning and beef in a bowl and stir,video_1553.mp4
8905,1,46,73,chop the vegetables,video_1553.mp4
8906,2,77,80,rinse the bean sprouts with water,video_1553.mp4
8907,3,94,172,fry the vegetables and beef in a pan,video_1553.mp4
8908,4,182,186,fry more of the beef in a pan,video_1553.mp4
8909,5,187,204,add chili paste honey and water to the beef and stir,video_1553.mp4
8910,6,213,218,add rice to a bowl,video_1553.mp4
8911,7,221,235,add the vegetables beef egg and sauce to the bowl,video_1553.mp4
8912,8,240,243,pour sesame oil over the bowl,video_1553.mp4
8913,9,258,265,coat a stone pot with oil,video_1553.mp4
8914,10,268,269,add rice to the pot,video_1553.mp4
8915,11,273,287,add the vegetables beef egg and sauce to the pot,video_1553.mp4
8916,12,291,296,pour sesame oil over the pot,video_1553.mp4
8917,0,42,50,slice the onion,video_1555.mp4
8918,1,50,70,chop some fresh parsley and garlic,video_1555.mp4
8919,2,77,96,add tomatoes to a food processor and pulse,video_1555.mp4
8920,3,109,148,heat a pan and add the onions parsley and pour some olive oil,video_1555.mp4
8921,4,159,178,add the minced garlic and some fresh basil leaves,video_1555.mp4
8922,5,184,188,pour in the tomato sauce,video_1555.mp4
8923,6,242,254,chop some slices of mozzarella cheese,video_1555.mp4
8924,7,298,357,spread the sauce on the dough and add the mozzarella slices and  olive oil,video_1555.mp4
8925,8,379,404,cook the pizza in a grill,video_1555.mp4
8926,0,66,78,add chopped apples to a bowl,video_1557.mp4
8927,1,107,146,add chopped celery and walnuts to the bowl and stir,video_1557.mp4
8928,2,156,205,add mayonnaise and lemon juice to a bowl,video_1557.mp4
8929,3,210,236,add sugar and salt and stir,video_1557.mp4
8930,4,285,310,whip the cream,video_1557.mp4
8931,5,341,480,mix whipped cream with the dressing and then mix with the waldorf salad,video_1557.mp4
8932,0,44,50,add potatoes to mashed potatoes and mix together,video_1558.mp4
8933,1,51,65,add bacon onions herbs flour seasoning and eggs to the potatoes,video_1558.mp4
8934,2,67,73,add cream to the potatoes and mix together,video_1558.mp4
8935,3,77,92,scoop the potato mixture and fry them in a pan,video_1558.mp4
8936,4,93,94,transfer the potatoes to a baking pan,video_1558.mp4
8937,5,96,97,bake the potatoes in an oven,video_1558.mp4
8938,6,100,102,place the potatoes on a plate,video_1558.mp4
8939,7,103,116,top the potatoes with cream salmon and garnish,video_1558.mp4
8940,0,22,42,spread the rice onto the seaweeed,video_1559.mp4
8941,1,49,55,sprinkle mustard seeds on the rice,video_1559.mp4
8942,2,55,61,flip the sheet over,video_1559.mp4
8943,3,62,80,place tuna onto the sheet,video_1559.mp4
8944,4,81,88,place peppers in a line on the tuna,video_1559.mp4
8945,5,88,106,roll the sheet up,video_1559.mp4
8946,6,114,131,slice the roll into pieces,video_1559.mp4
8947,0,93,99,cut the radish into thin slices,video_1563.mp4
8948,1,100,117,cut onion into thin slices,video_1563.mp4
8949,2,127,146,cut yellow zucchini into thin slices,video_1563.mp4
8950,3,150,165,boil 3 cups of dashi stock,video_1563.mp4
8951,4,171,187,add all the vegetables to the boiling stock and cook,video_1563.mp4
8952,5,210,235,turn of the heat and add 3 tbsp of miso,video_1563.mp4
8953,6,280,335,mix the soup to help miso dissolve,video_1563.mp4
8954,0,28,80,mix corn meal flour baking powder salt and sugar in bowl,video_1564.mp4
8955,1,83,98,add an egg and milk to the mixture,video_1564.mp4
8956,2,233,247,roll the hot dogs in the flour,video_1564.mp4
8957,3,260,275,dip the hot dog in the batter,video_1564.mp4
8958,4,277,292,fry the hot dog in the oil,video_1564.mp4
8959,0,57,70,add oil and butter to the wok,video_1565.mp4
8960,1,75,83,add the pork to the wok,video_1565.mp4
8961,2,115,133,add onions carrots and celery to the wok,video_1565.mp4
8962,3,147,155,add the bell peppers to the wok,video_1565.mp4
8963,4,203,217,add green onion and garlic to the wok,video_1565.mp4
8964,5,226,234,add soy sauce to the wok,video_1565.mp4
8965,6,237,247,add rice to the wok,video_1565.mp4
8966,7,290,305,add eggs to the wok,video_1565.mp4
8967,8,309,322,add pepper to the rice,video_1565.mp4
8968,0,22,25,dump some butter with boiled potatoes in a pot,video_1566.mp4
8969,1,26,34,add salt garlic and onions in it,video_1566.mp4
8970,2,35,39,mash the potatoes with a hand masher,video_1566.mp4
8971,3,39,53,take the mixture out and shape to small patties,video_1566.mp4
8972,4,54,59,brush some melted butter on top and bake until they are crispy,video_1566.mp4
8973,5,64,97,blend some apple berries lemon zest and juice and honey in a blender to make the apple sauce,video_1566.mp4
8974,6,101,104,serve the potato cakes with the apple sauce,video_1566.mp4
8975,0,33,39,add an egg yolk in mayo and whisk,video_1567.mp4
8976,1,53,62,shred some cheese in it and add salt and pepper to it,video_1567.mp4
8977,2,101,110,drizzle some oil on top some bread and heat them in a pan,video_1567.mp4
8978,3,119,151,flip the bread spread some sauce add ham shredded cheese and more sauce and ham,video_1567.mp4
8979,4,153,168,cover it with another piece of bread and add more sauce on top,video_1567.mp4
8980,5,181,196,heat the croque monsieur on the pan with a baking sheet on bottom,video_1567.mp4
8981,0,38,43,add oil to a pot,video_1568.mp4
8982,1,51,58,add onion celery carrots and green beans to the pot,video_1568.mp4
8983,2,69,92,add garlic tomatoes basil and thyme to the pot,video_1568.mp4
8984,3,102,111,add chicken stock to the pot,video_1568.mp4
8985,4,128,134,add pasta to the soup,video_1568.mp4
